,index,th,x,y
423,424,-0.7235647590833577,3.545874139328593,-1.0932853954936614
424,425,-0.7267535482079985,3.554716696806346,-1.1010987689597835
425,426,-0.7299505719831778,3.5635506501081404,-1.108956466736345
426,427,-0.7331505404876092,3.572362523414728,-1.1168435754454165
427,428,-0.7363566379020188,3.58115979926942,-1.1247687389584755
428,429,-0.7395675612119368,3.589945270602771,-1.132735231297736
429,430,-0.7427832530942073,3.5987107048618636,-1.140734209461865
430,431,-0.7460006645726117,3.60746615540114,-1.1487768906543592
431,432,-0.7492267163229351,3.616202607796804,-1.1568536605397424
432,433,-0.7524573611903563,3.624922620497577,-1.1649675429691322
433,434,-0.7556930380534014,3.633626348091862,-1.173118930046834
434,435,-0.7589316926656631,3.6423190372521863,-1.1813135873586278
435,436,-0.762175507567254,3.650987051243323,-1.1895373071312272
436,437,-0.7654246706944166,3.6596398115770308,-1.1978003033755837
437,438,-0.7686786216636,3.6682801595097483,-1.2061057103705706
438,439,-0.7719353040095243,3.676903144034445,-1.2144485596694463
439,440,-0.7751993906308413,3.6855110798473087,-1.2228314454273608
440,441,-0.7784643373793072,3.694095016427403,-1.2312454480946309
441,442,-0.7817373086439526,3.7026686046704436,-1.2397047021212857
442,443,-0.7850090174067935,3.711221481198041,-1.2481988894736282
443,444,-0.7882881225468338,3.7197595580714404,-1.2567341807395318
444,445,-0.791574309221679,3.728278304983104,-1.2653062504973855
445,446,-0.7948590366408957,3.73677767885915,-1.2739153014319764
446,447,-0.7981527069531561,3.745263227151101,-1.2825669960763226
447,448,-0.8014477753962443,3.7537360454092963,-1.291262529845968
448,449,-0.8047449221616089,3.7621795301124767,-1.2999860013191145
449,450,-0.8080468210061037,3.7706082500254916,-1.3087517889713056
450,451,-0.8113526556321635,3.7790191847238876,-1.3175571600288276
451,452,-0.8146631048102826,3.7874163500938733,-1.3264061066977824
452,453,-0.81797535727067,3.795790722187735,-1.335290272632063
453,454,-0.8212923341751227,3.8041490546036063,-1.344216241687851
454,455,-0.8246117218691152,3.8124894885980125,-1.3531824460716662
455,456,-0.8279356928661925,3.820807823793436,-1.3621852057627204
456,457,-0.8312629296702436,3.829111545884475,-1.3712316261491047
457,458,-0.8345921143641862,3.8373909819361876,-1.3803130418104999
458,459,-0.8379259167112103,3.8456525270067603,-1.3894355164535335
459,460,-0.8412615224428148,3.853895815099077,-1.3985988964379883
460,461,-0.8446003542432013,3.8621215522744823,-1.4078039885237985
461,462,-0.8479433358972838,3.870327578638187,-1.4170490457580822
462,463,-0.8512869042074588,3.8785104739057283,-1.4263312629643514
463,464,-0.8546334777450562,3.886673700649414,-1.435653917216998
464,465,-0.8579842284414155,3.894820193959438,-1.4450197435817744
465,466,-0.8612822845042949,3.9029448913755553,-1.4544242631300828
466,467,-0.8646508805110649,3.9110503307746236,-1.4638697507750276
467,468,-0.8680107141420957,3.91913603818009,-1.473356369154873
468,469,-0.8713709321533661,3.9271976514200704,-1.4828806212994645
469,470,-0.8747332033125214,3.9352417953580345,-1.4924483101187236
470,471,-0.8780977005475548,3.9432691639870527,-1.5020601501083155
471,472,-0.881463848723575,3.9512726920248324,-1.5117104270765749
472,473,-0.8848350605132164,3.9592551985779827,-1.5214016949634963
473,474,-0.8882050273372804,3.96721523166699,-1.531132960434078
474,475,-0.8915774105829445,3.9751577185696676,-1.5409084227427725
475,476,-0.8948977495326905,3.983075419863171,-1.5507221348698872
476,477,-0.8982909428576514,3.99097578351584,-1.5605801655985962
477,478,-0.9016693669232726,3.9988495758710556,-1.5704756992028024
478,479,-0.9050516374938714,4.006705197101985,-1.5804156166533652
479,480,-0.9084306967740292,4.014538340493503,-1.5903966775421745
480,481,-0.9118112017860487,4.022350123130792,-1.6004199438686721
481,482,-0.9151968123362056,4.03013972093803,-1.6104849541221988
482,483,-0.9185809685612218,4.037905812620296,-1.6205908813084462
483,484,-0.9219690747037782,4.0456521938392065,-1.630740814109966
484,485,-0.9253033706518873,4.053374336925339,-1.6409312232218174
485,486,-0.9287036475950609,4.061074260915266,-1.6511637107538215
486,487,-0.9320971641167158,4.068756763000891,-1.6614424047423155
487,488,-0.9354860835455219,4.076412554550936,-1.6717605360931824
488,489,-0.938879548255211,4.084042533035563,-1.6821190036528344
489,490,-0.9422727421889284,4.09165059812546,-1.6925208720383935
490,491,-0.9456658343109575,4.099237468572082,-1.7029668206856448
491,492,-0.9490597412686786,4.106802702133286,-1.7134566778447449
492,493,-0.9524553796366505,4.114342616428111,-1.7239879677347458
493,494,-0.955790906429667,4.121862165350227,-1.7345641547970867
494,495,-0.9592030150677738,4.129353329336831,-1.7451796086323188
495,496,-0.9626016554966216,4.136827647812489,-1.7558430071370668
496,497,-0.9659937262391326,4.14426972290853,-1.7665437483989765
497,498,-0.9693913601733308,4.151691966193541,-1.77729066942718
498,499,-0.9727860019415301,4.159089982639538,-1.7880808775517505
499,500,-0.9761818082366738,4.1664622306059185,-1.7989135001518588
500,501,-0.9795752088402361,4.173812330168643,-1.809791166724895
501,502,-0.9829165139581824,4.181138686602363,-1.8207127022497198
502,503,-0.9863241072172894,4.188442278033185,-1.8316787997283688
503,504,-0.9897220712412752,4.195716512042718,-1.8426856314284792
504,505,-0.9931145629098792,4.202969669700552,-1.853738844822034
505,506,-0.9965104750354796,4.210194178155518,-1.8648336395619085
506,507,-0.9999042436795668,4.2173927722768445,-1.8759719963776715
507,508,-1.0032950408600325,4.2245739302545635,-1.8871595114209256
508,509,-1.0066294221268128,4.231723735958807,-1.8983871652031077
509,510,-1.0100382807974357,4.238851399084913,-1.9096608985129822
510,511,-1.0134267266354717,4.245951615133848,-1.9209778781037585
511,512,-1.0168148696251167,4.253027104225955,-1.9323399809479924
512,513,-1.0202046242296066,4.260076699575876,-1.9437466379335506
513,514,-1.0235911751682962,4.267099986019811,-1.9551977586907188
514,515,-1.0269776835183566,4.274097835520762,-1.9666940385844527
515,516,-1.0303031868539063,4.281069702800287,-1.9782350566722837
516,517,-1.033699175343024,4.28802123066691,-1.9898242383935014
517,518,-1.0370814219887712,4.294933414100628,-2.0014507580542333
518,519,-1.0404645544200972,4.30182892063264,-2.013128279297996
519,520,-1.0438410167268877,4.308692412168168,-2.0248478773945875
520,521,-1.0472187070955745,4.3155288366795945,-2.0366126473432953
521,522,-1.050533688629376,4.322344647988464,-2.0484262117438528
522,523,-1.0539211742929253,4.329128878918014,-2.0602822982944446
523,524,-1.0572946972767985,4.335889490668943,-2.0721859759323413
524,525,-1.0606641508492762,4.342623033956331,-2.0841354177617037
525,526,-1.0640307046146869,4.3493263334649646,-2.096129008618899
526,527,-1.067395279219669,4.356002131360605,-2.108168455086964
527,528,-1.0706999174929135,4.362647335636315,-2.120251970478254
528,529,-1.074076117339894,4.369273046869872,-2.132385695778674
529,530,-1.0774331583844476,4.375866195285391,-2.14456296950321
530,531,-1.080788164173639,4.382434067855922,-2.156787902623641
531,532,-1.0841413092080008,4.388970926354592,-2.169057566780391
532,533,-1.0874920205769265,4.39547954507576,-2.1813736104748007
533,534,-1.090779826684825,4.401964816440009,-2.1937384912669087
534,535,-1.0941405272320537,4.408414104255587,-2.2061456766076426
535,536,-1.0974823684201156,4.414839585963275,-2.218601997927602
536,537,-1.1008194849274229,4.421235484591596,-2.231104600287948
537,538,-1.1041582849041547,4.427604243722846,-2.2436548772698437
538,539,-1.1074899723076794,4.433941766926844,-2.2562509027360638
539,540,-1.1107605144550734,4.440248808306508,-2.2688929783925103
540,541,-1.1141028258884802,4.446527965132322,-2.2815824843844656
541,542,-1.117428834615622,4.4527802961920875,-2.294320389708185
542,543,-1.1207479419696464,4.459004088415493,-2.307105978853991
543,544,-1.124064564619372,4.4651934169439995,-2.319936539018206
544,545,-1.1273766390418707,4.471358285602213,-2.3328170402070882
545,546,-1.1306263317131469,4.477488766799286,-2.345742623133999
546,547,-1.1339511918959633,4.483592955111103,-2.358717226645556
547,548,-1.1372516037413405,4.489665943555124,-2.3717389821469754
548,549,-1.1405516774744804,4.495706173403962,-2.3848073282412203
549,550,-1.143847108656581,4.501718687465022,-2.3979247387950555
550,551,-1.147075842073128,4.507702272309863,-2.411090522949657
551,552,-1.150378158798271,4.513654062709128,-2.424303480353208
552,553,-1.1536641655824647,4.519574150179068,-2.437564107466759
553,554,-1.156940776526996,4.525463914442151,-2.450873164147712
554,555,-1.1602171495650768,4.531322042829332,-2.4642302109590277
555,556,-1.1634894818645851,4.537152499996768,-2.4776371110283386
556,557,-1.1666931255416688,4.542950029694056,-2.491091454091085
557,558,-1.169970333700962,4.548713961617305,-2.504593090262855
558,559,-1.1732300983323525,4.554453587139362,-2.518146385582343
559,560,-1.176483075616286,4.560155087979491,-2.5317456269777416
560,561,-1.1797319461127278,4.5658240800462,-2.54539334946503
561,562,-1.1829127931300976,4.571465715914535,-2.5590915526416147
562,563,-1.1861689235915194,4.577077590087993,-2.57283933647989
563,564,-1.1894050601981854,4.582651060508565,-2.586633610645693
564,565,-1.1926358500705134,4.588199925719302,-2.600480081646297
565,566,-1.1958627303608358,4.59370789999203,-2.614372368460176
566,567,-1.1990167677453696,4.599186137410671,-2.628314803069638
567,568,-1.2022508285423437,4.604635172797558,-2.642307703231191
568,569,-1.2054606147265845,4.610053590649625,-2.656350884889142
569,570,-1.208667506285571,4.615433460552608,-2.6704414436119013
570,571,-1.21187119856356,4.620783300652895,-2.6845827816772703
571,572,-1.2149992220309804,4.626097418071423,-2.6987726125293077
572,573,-1.2182078021780394,4.631382849520941,-2.713013718241072
573,574,-1.2213923284411976,4.6366364172809424,-2.727305268934708
574,575,-1.2245731868406367,4.641849626510975,-2.741644304470442
575,576,-1.2277483310019817,4.647035237421315,-2.7560356033382782
576,577,-1.2308522086725773,4.652184042608442,-2.77047569612715
577,578,-1.2340339672086535,4.657301267307288,-2.784966622579042
578,579,-1.2371926556639554,4.66238401134666,-2.799507714702794
579,580,-1.240344675095386,4.667439799807766,-2.814101697472698
580,581,-1.2434924688759477,4.67244556647375,-2.8287407643763958
581,582,-1.246567665651237,4.677426987904584,-2.8434335970825964
582,583,-1.2497210902775195,4.68237547119092,-2.858177410961208
583,584,-1.2528521950009515,4.6872880774576995,-2.872971566629598
584,585,-1.2559748915054312,4.692168069676774,-2.887817270904197
585,586,-1.2590941189151543,4.6970082895838114,-2.902712313446466
586,587,-1.2621399175211994,4.701815254250866,-2.917658680098171
587,588,-1.2652643230713834,4.706591043918436,-2.932657218268906
588,589,-1.268367673266199,4.711330728028959,-2.9477066728982098
589,590,-1.271459894917432,4.716032611651242,-2.9628066528994252
590,591,-1.274551414002239,4.720697484378403,-2.977957549694973
591,592,-1.277564186156636,4.72533387003106,-2.993161804878262
592,593,-1.2806594663085091,4.72993181928579,-3.008416591047964
593,594,-1.2837314820627874,4.734492251770785,-3.023722518265917
594,595,-1.2867951485845464,4.739015568397576,-3.0390798436806525
595,596,-1.2898529189054289,4.7435096775712156,-3.054490992560533
596,597,-1.2928346006205804,4.74796220599863,-3.069952188267277
597,598,-1.2959007298899763,4.752382148442605,-3.0854662778765256
598,599,-1.2989379121722748,4.756761973640377,-3.101031406534281
599,600,-1.3019720331252016,4.761106836752934,-3.1166491572006048
600,601,-1.304998569854799,4.765416753522359,-3.1323196387987453
601,602,-1.307947189877972,4.769688677594038,-3.1480418395003467
602,603,-1.3109802355898352,4.773926251017511,-3.1638170123692766
603,604,-1.3139871424131888,4.778126258483832,-3.179644553201277
604,605,-1.3169878170883529,4.78228592502897,-3.1955238627921183
605,606,-1.3199822265429897,4.786410433427351,-3.21145642358051
606,607,-1.3228958941874702,4.7904968552450145,-3.227441290841639
607,608,-1.3258969893306785,4.794549277127197,-3.243479790147587
608,609,-1.3288712799712605,4.7985631174646874,-3.259570998698815
609,610,-1.331837180505447,4.802538387039398,-3.2757150446667294
610,611,-1.3347956580659688,4.806475763376605,-3.291912215572072
611,612,-1.3376785446913095,4.810374965599247,-3.3081622560931905
612,613,-1.3406439169441444,4.814238659655432,-3.3244661139480502
613,614,-1.3435833302864346,4.818063153831046,-3.340823130104833
614,615,-1.3465161992813535,4.821849261415861,-3.357233614497937
615,616,-1.3494419986617583,4.825595391396722,-3.3736973218331587
616,617,-1.3523612008132977,4.829305301019979,-3.3902152177849696
617,618,-1.3552018208564902,4.8329738882869355,-3.4067859595594645
618,619,-1.3581231277985082,4.836609892615747,-3.4234118174996726
619,620,-1.3610237991352916,4.840200733850659,-3.440090236651306
620,621,-1.363913282903627,4.843757414014884,-3.456823706481375
621,622,-1.3667980366876082,4.847270292573062,-3.473610289801061
622,623,-1.3695998860173502,4.850745918819924,-3.4904511625270844
623,624,-1.3724880199368659,4.854180335182389,-3.5073458860570343
624,625,-1.375352907761762,4.857581183347035,-3.5242961647875313
625,626,-1.3782064930865476,4.8609410891549585,-3.541300609980321
626,627,-1.3810562335037802,4.864260334445949,-3.558359397391849
627,628,-1.3838217368697534,4.8675356579675535,-3.5754716972023792
628,629,-1.3866786556840407,4.870776860441365,-3.5926397897664324
629,630,-1.3895047474053994,4.873974330229475,-3.609861992022941
630,631,-1.3923234243126832,4.877133202772778,-3.627139375476749
631,632,-1.395134669226003,4.880252551299617,-3.644471868173805
632,633,-1.3978633337925712,4.883327214077675,-3.6618583284515327
633,634,-1.4006830923298275,4.886368539064895,-3.6793011958357487
634,635,-1.4034734301484857,4.889363752577895,-3.696798348996758
635,636,-1.4062547712850364,4.89232097573771,-3.71435129736305
636,637,-1.4090320864836814,4.895236034721585,-3.7319594372474594
637,638,-1.411722992161137,4.89811037975588,-3.749622774554504
638,639,-1.4145047011852163,4.900947575785927,-3.767342348654408
639,640,-1.4172594065677235,4.9037408787077785,-3.7851171566912836
640,641,-1.4200050425156503,4.906492334092614,-3.80294763799052
641,642,-1.4227440899243085,4.909197077106966,-3.8208331700188545
642,643,-1.4254755406500281,4.911865832285716,-3.8387754800307787
643,644,-1.4281205707864035,4.914494221908247,-3.8567736367886702
644,645,-1.4308602844037892,4.917076366075706,-3.874827314293238
645,646,-1.4335674388532225,4.919622155595546,-3.8929379687968004
646,647,-1.436270440233416,4.922119388435218,-3.9111039926498576
647,648,-1.4389637963772837,4.924576227286593,-3.9293266311864246
648,649,-1.441570884111639,4.926991810546444,-3.947605493533696
649,650,-1.4442729294109853,4.929366406611434,-3.9659411638342363
650,651,-1.4469443623926928,4.931697517394646,-3.984333327994124
651,652,-1.449609603554048,4.933987336179894,-4.002782363089599
652,653,-1.4522666527780084,4.93623302307484,-4.021288017044768
653,654,-1.45491450746654,4.938438542514347,-4.039850865573216
654,655,-1.4574770701391873,4.940592265580403,-4.05846927608416
655,656,-1.4601325663778253,4.942711395875731,-4.077145852297104
656,657,-1.4627589063691957,4.944782354871337,-4.095879010831425
657,658,-1.4653795164398153,4.946812244268349,-4.1146696471503725
658,659,-1.4679904052518877,4.948798220117331,-4.133517544819466
659,660,-1.470513652213133,4.950740358119524,-4.152422424887777
660,661,-1.4731301703485487,4.952638201454057,-4.171384894047054
661,662,-1.4757214986315075,4.9544954381872826,-4.190405245391319
662,663,-1.478302092415473,4.956310450598098,-4.209483398649436
663,664,-1.4808779328068558,4.958074656574687,-4.228618655062552
664,665,-1.4834435355909728,4.959794623959093,-4.247811744126828
665,666,-1.4859199674661274,4.961472880403454,-4.267062577991291
666,667,-1.488492706298161,4.963105062529322,-4.286371476704702
667,668,-1.4910377522537757,4.964696045655303,-4.305738735296362
668,669,-1.4935740498321508,4.96623860627295,-4.325163857372388
669,670,-1.4961025975378035,4.967738091519869,-4.3446473709787785
670,671,-1.4986243942921715,4.969195477592051,-4.3641894285982845
671,672,-1.5010534886095774,4.970605084157126,-4.383789286451349
672,673,-1.5035814664477007,4.97196751976505,-4.403447767608471
673,674,-1.506082253822801,4.973286795352906,-4.423164991682849
674,675,-1.5085713080222125,4.9745580048539075,-4.442940725786716
675,676,-1.5110571075655017,4.975788554662859,-4.462775532110798
676,677,-1.5134468376449746,4.9769672796780045,-4.482668388712527
677,678,-1.5159393709178934,4.97810482858374,-4.502620748096006
678,679,-1.518400737575273,4.979194497864117,-4.522632017611648
679,680,-1.5208543729175057,4.980239043524013,-4.542702443831886
680,681,-1.5233017781076112,4.981237662840913,-4.56283207279946
681,682,-1.525739469559623,4.9821895527331135,-4.583020957285361
682,683,-1.5280820284655783,4.983095170918862,-4.603268767660885
683,684,-1.5305295377976973,4.983952635173354,-4.623576302210679
684,685,-1.5329459079150791,4.984763675520681,-4.643943386533968
685,686,-1.535354576175472,4.98552940673976,-4.664370149774087
686,687,-1.53775754428408,4.986247518707582,-4.684856593133619
687,688,-1.540149336611888,4.986923236802627,-4.705402976243903
688,689,-1.5424484175912851,4.987541663910321,-4.726008461179137
689,690,-1.544850145907509,4.988116874586355,-4.746674440909012
690,691,-1.5472217708198217,4.988650682997652,-4.767400622880777
691,692,-1.549587230088381,4.989130910896544,-4.788186784976437
692,693,-1.5519440406781413,4.989564977616578,-4.809033204911008
693,694,-1.554293209448956,4.989952216866081,-4.829939949076471
694,695,-1.5566347465469634,4.99028922070448,-4.85090704799317
695,696,-1.558878822544095,4.990577524654489,-4.871934144760103
696,697,-1.5612284719041898,4.990820319600631,-4.893022303472662
697,698,-1.5635500720009028,4.9910137320297245,-4.914171099635987
698,699,-1.565861081961553,4.991159974263719,-4.935380641024113
699,700,-1.5681669969247984,4.991256323514573,-4.956650996881286
